TABLE_NAME,FIELD_NAME,FIELD_TYPE,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,TRUTH_LEVEL,FILTER_POLICY,JOIN_ROLE
NF_PARCELAS,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,NF_PARCEL_ID,Identificador da parcela,PK,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CTRNOTA,ID,FISCAL_NOTE_ID,Nota fiscal vinculada,NF.CONTROLE,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,PARCELA,TEXT,INSTALLMENT_NUMBER,Número da parcela,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,VENCTO,TEXT,DUE_DATE,Data de vencimento,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,VALOR,DECIMAL,INSTALLMENT_VALUE,Valor da parcela,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,HISTORICO,TEXT,FINANCIAL_HISTORY,Histórico financeiro,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,FORMAP,ENUM,PAYMENT_METHOD,Forma de pagamento,FORMAS_PAGTO.CONTROLE,0.99,ENRICHMENT,ALLOWED,OPTIONAL
NF_REF,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,NF_REF_ID,Identificador da referência,PK,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CTRNOTA,ID,FISCAL_NOTE_ID,Nota fiscal atual,NF.CONTROLE,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,TIPO,ENUM,REF_TYPE,Tipo de documento referenciado,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,NUMERO,TEXT,REF_NUMBER,Número do documento,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CHAVE,TEXT,REF_ACCESS_KEY,Chave de acesso referenciada,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,UF,TEXT,REF_STATE,UF do documento,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,MES,TEXT,REF_MONTH,Mês de emissão,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ANO,TEXT,REF_YEAR,Ano de emissão,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CNPJ,TEXT,REF_CNPJ,CNPJ do emitente,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CPF,TEXT,REF_CPF,CPF do emitente,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,INSCRICAO,TEXT,REF_IE,Inscrição estadual,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,MODELO,TEXT,REF_MODEL,Modelo fiscal,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,SERIE,TEXT,REF_SERIES,Série do documento,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ECF,TEXT,REF_ECF,Identificação do ECF,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,CUPOM,TEXT,REF_COUPON,Número do cupom,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,CTRVENDA,ID,SALE_ID,Venda vinculada,VENDAS.CONTROLE,0.98,ENRICHMENT,ALLOWED,OPTIONAL
NOTAS,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,NOTE_ID,Identificador único da nota fiscal,PK,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,LOJA,TEXT,STORE_ID,Loja emissora,LOJAS.CONTROLE,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CLI_FOR,TEXT,CLIENT_SUPPLIER_ID,Cliente ou fornecedor,CLIENTES.CONTROLE,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,TIPO,ENUM,NOTE_TYPE,Tipo de nota,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,NUMERO,TEXT,NOTE_NUMBER,Número da nota,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CTRVENDA,ID,SALE_ID,Venda vinculada,VENDAS.CTRVENDA,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,CTRNOTA,ID,FISCAL_CTRL_ID,Controle fiscal,NFISCAL_CTR.CONTROLE,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CFOP,TEXT,CFOP_CODE,CFOP da nota,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ENT_SAI,TEXT,ENTRY_EXIT,Entrada ou saída,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,EMISSAO,TEXT,ISSUE_DATE,Data de emissão,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,D_ENT_SAI,TEXT,ENTRY_EXIT_DATE,Data entrada/saída,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,INSC_SUBS,TEXT,TAX_SUBSCRIPTION,Inscrição substituição,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,BASEC,TEXT,ICMS_BASE,Base de cálculo ICMS,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ICMS,TEXT,ICMS_VALUE,Valor do ICMS,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,BASEC_SUBS,TEXT,ICMS_ST_BASE,Base ICMS ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ICMS_SUBS,TEXT,ICMS_ST_VALUE,Valor ICMS ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,DESCONTO,TEXT,DISCOUNT_VALUE,Valor desconto,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ACRESCIMO,TEXT,SURCHARGE_VALUE,Acréscimos,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,TOTALP,DECIMAL,GROSS_TOTAL,Total bruto,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,FRETE,TEXT,FREIGHT_VALUE,Valor do frete,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,SEGURO,TEXT,INSURANCE_VALUE,Valor do seguro,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,OUTRAS,TEXT,OTHER_EXPENSES,Outras despesas,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,IPI,TEXT,IPI_VALUE,Valor do IPI,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,TOTALN,DECIMAL,NET_TOTAL,Total líquido,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,MODELO,TEXT,FISCAL_MODEL,Modelo fiscal,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,SERIE,TEXT,FISCAL_SERIES,Série fiscal,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ISENTO,TEXT,TAX_EXEMPT,Valor isento,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ITENS,TEXT,ITEM_COUNT,Quantidade de itens,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,GERACRED,TEXT,CREDIT_GENERATION,Gera crédito fiscal,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,ADICIONAL01,TEXT,EXTRA_FIELD_01,Campo adicional,-,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,ADICIONAL02,TEXT,EXTRA_FIELD_02,Campo adicional,-,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP,TEXT,TRANSPORTER,Transportadora,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_FRETE,TEXT,FREIGHT_TYPE,Tipo frete,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_VOL,TEXT,TRANSPORT_VOLUME,Volume,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_PB,TEXT,GROSS_WEIGHT,Peso bruto,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_PL,TEXT,NET_WEIGHT,Peso líquido,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_ESP,TEXT,PACKAGE_TYPE,Espécie,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_MAR,TEXT,BRAND,Marca,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_NUM,TEXT,PACKAGE_NUMBER,Numeração,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,P1_VENCTO,TEXT,DUE_DATE_1,Vencimento parcela 1,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,P2_VENCTO,TEXT,DUE_DATE_2,Vencimento parcela 2,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,P3_VENCTO,TEXT,DUE_DATE_3,Vencimento parcela 3,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,P4_VENCTO,TEXT,DUE_DATE_4,Vencimento parcela 4,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,P5_VENCTO,TEXT,DUE_DATE_5,Vencimento parcela 5,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,P6_VENCTO,TEXT,DUE_DATE_6,Vencimento parcela 6,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,P1_VALOR,TEXT,INSTALLMENT_1,Valor parcela 1,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,P2_VALOR,TEXT,INSTALLMENT_2,Valor parcela 2,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,P3_VALOR,TEXT,INSTALLMENT_3,Valor parcela 3,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,P4_VALOR,TEXT,INSTALLMENT_4,Valor parcela 4,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,P5_VALOR,TEXT,INSTALLMENT_5,Valor parcela 5,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,P6_VALOR,TEXT,INSTALLMENT_6,Valor parcela 6,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,STATUS,ENUM,NOTE_STATUS,Status da nota,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CHAVE,TEXT,ACCESS_KEY,Chave fiscal,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSF,TEXT,TRANSFER_FLAG,Nota de transferência,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,USUARIO,TEXT,USER_ID,Usuário responsável,USUARIOS.CONTROLE,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,DESTINO,TEXT,DESTINATION_STORE,Loja destino,LOJAS.CONTROLE,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,NF_TIPO,TEXT,NF_TYPE,Tipo NF-e,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,TICMS_UFDEST,TEXT,ICMS_DEST_RATE,ICMS UF destino,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,TICMS_UFREM,TEXT,ICMS_ORIGIN_RATE,ICMS UF origem,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,TFCP,TEXT,FCP_RATE,Alíquota FCP,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CONTRIB,TEXT,TAXPAYER,Contribuinte ICMS,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,PARTILHA,TEXT,TAX_SPLIT,Partilha ICMS,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,HORA_SAI,TIME,EXIT_TIME,Hora de saída,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,DATASERV,DATE,SERVICE_DATE,Data serviço,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,XPED,TEXT,ORDER_REFERENCE,Pedido referenciado,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,CTREND,ID,ADDRESS_ID,Endereço vinculado,ENDERECOS.CONTROLE,0.96,ENRICHMENT,ALLOWED,OPTIONAL
,CTRCOMOD,ID,COMMODITY_ID,Commodity,-,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,INUTILIZADO,TEXT,VOID_FLAG,Nota inutilizada,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CCE,TEXT,CCE_FLAG,Possui carta de correção,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
NOTASENT,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,FORNEC,TEXT,SUPPLIER_ID,Fornecedor,FORNEC.CODIGO,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,NOTA,TEXT,NOTE_NUMBER,Número da nota,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,V_NOTA,TEXT,NOTE_VALUE,Valor total,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,V_ICMS,TEXT,ICMS_VALUE,Valor ICMS,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,B_CALCULO,TEXT,ICMS_BASE,Base ICMS,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,V_OUTRAS,TEXT,OTHER_VALUES,Outras despesas,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,V_ISENTO,TEXT,EXEMPT_VALUE,Isento,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,D_NOTA,TEXT,ISSUE_DATE,Data da nota,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,D_ENTRADA,TEXT,ENTRY_DATE,Data de entrada,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,SERIE,TEXT,SERIES,Série,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,MODELO,TEXT,MODEL,Modelo,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CFOP,TEXT,CFOP_CODE,CFOP,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,FP,TEXT,PAYMENT_METHOD,Forma pagamento,FORMAPAGTO.CODIGO,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,ACRESCIMO,TEXT,SURCHARGE,Acréscimo,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,DESCONTO,TEXT,DISCOUNT,Desconto,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,LOJA,TEXT,STORE_ID,Loja,LOJAS.CONTROLE,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,ENTRY_NOTE_ID,Controle da nota,PK,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,USUARIO,TEXT,USER_ID,Usuário,USUARIOS.CONTROLE,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,BASESUBS,TEXT,ICMS_ST_BASE,Base ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ICMSSUBS,TEXT,ICMS_ST_VALUE,ICMS ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,V_IPI,TEXT,IPI_VALUE,Valor IPI,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CTRCAIXA,ID,CASH_CTRL,Caixa,CAIXA.CONTROLE,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,FRETE,TEXT,FREIGHT,Frete,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,SPED_SIT,TEXT,SPED_STATUS,Situação SPED,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,TIPO_FRETE,TEXT,FREIGHT_TYPE,Tipo frete,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,TIPO_PAGTO,TEXT,PAYMENT_TYPE,Tipo pagamento,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,CHAVE,TEXT,ACCESS_KEY,Chave NF,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,PLANOCONTA,TEXT,ACCOUNT_PLAN,Plano de contas,FRANQUIA_PLANOCONTAS.CONTROLE,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,PIS,TEXT,PIS_VALUE,Valor PIS,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,PIS_ST,TEXT,PIS_ST_VALUE,PIS ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,COFINS,TEXT,COFINS_VALUE,COFINS,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,COFINS_ST,TEXT,COFINS_ST_VALUE,COFINS ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ABATIMENTO,TEXT,ABATEMENT,Abatimento,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,SERV_TOTAL,TEXT,SERVICE_TOTAL,Total serviços,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,SERV_ISENTO,TEXT,SERVICE_EXEMPT,Serviço isento,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,SERV_BASEC,TEXT,SERVICE_BASE,Base serviço,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,SERV_ISSQN,TEXT,ISSQN_VALUE,ISSQN,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,IRRF_BASEC,TEXT,IRRF_BASE,Base IRRF,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,IRRF_VALOR,TEXT,IRRF_VALUE,Valor IRRF,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,PREV_BASEC,DECIMAL,INSS_BASE,Base previdência,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,PREV_RET,DECIMAL,INSS_RET,Retenção INSS,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP,TEXT,TRANSPORTER,Transportador,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_PLACA,TEXT,PLATE,Placa,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_UF,TEXT,PLATE_UF,UF placa,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_QTD,TEXT,TRANSPORT_QTY,Quantidade,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_BRUTO,TEXT,GROSS_WEIGHT,Peso bruto,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_LIQUIDO,TEXT,NET_WEIGHT,Peso líquido,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_SEFAZ,TEXT,SEFAZ_CODE,Código SEFAZ,-,0.96,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_PASSE,TEXT,PASS,Passe,-,0.96,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_GRAUS,TEXT,TEMPERATURE,Graus,-,0.96,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_MOT,TEXT,DRIVER,Motorista,-,0.96,ENRICHMENT,ALLOWED,OPTIONAL
,TRANSP_CPF,TEXT,DRIVER_CPF,CPF motorista,-,0.96,ENRICHMENT,ALLOWED,OPTIONAL
,HORA,TIME,ISSUE_TIME,Hora,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,ADICIONAL01,TEXT,EXTRA_FIELD_01,Campo adicional,-,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,ADICIONAL02,TEXT,EXTRA_FIELD_02,Campo adicional,-,0.95,ENRICHMENT,ALLOWED,OPTIONAL
,VBCFCPST,TEXT,FCP_ST_BASE,Base FCP ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,VFCPST,TEXT,FCP_ST_VALUE,Valor FCP ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,DATA_SERV,DATE,SERVICE_DATE,Data serviço,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,LOJATRANSF,TEXT,TRANSFER_STORE,Loja transferência,LOJAS.CONTROLE,0.96,ENRICHMENT,ALLOWED,OPTIONAL
,CTRTRANSF,ID,TRANSFER_CTRL,Controle transferência,-,0.96,ENRICHMENT,ALLOWED,OPTIONAL
,SUBPLANO,TEXT,SUB_ACCOUNT,Subplano,FRANQUIA_PLANOS_SUB.CONTROLE,0.96,ENRICHMENT,ALLOWED,OPTIONAL
,ID_PAGTO,TEXT,PAYMENT_ID,Identificador pagamento,-,0.96,ENRICHMENT,ALLOWED,OPTIONAL
,HISTORICO,TEXT,HISTORY,Histórico,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
NOTASITENS,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,CONTROLE,ID,ENTRY_ITEM_ID,Controle item entrada,PK,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,FORNEC,TEXT,SUPPLIER_ID,Fornecedor,FORNEC.CODIGO,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,NOTA,TEXT,NOTE_NUMBER,Nota,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,PRODUTO,TEXT,PRODUCT_ID,Produto,PRODUTOS.CONTROLE,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,QTD,TEXT,QUANTITY,Quantidade,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,PR_NOTA,TEXT,NOTE_PRICE,Preço nota,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,LUCR,TEXT,MARGIN,Margem,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,PR_CUST,TEXT,COST_PRICE,Preço custo,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,PR_VEND,TEXT,SALE_PRICE,Preço venda,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,DESCONTO,TEXT,DISCOUNT,Desconto,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ICMS,TEXT,ICMS_RATE,Alíquota ICMS,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,IPI,TEXT,IPI_RATE,Alíquota IPI,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,FRET,TEXT,FREIGHT,Frete,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,DESP,TEXT,EXPENSE,Despesa,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ALIQUOTA,TEXT,TAX_RATE,Alíquota,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,LOJA,TEXT,STORE_ID,Loja,LOJAS.CONTROLE,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CTRENT,ID,ENTRY_CTRL,Controle entrada,NOTASENT.CONTROLE,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CFOP,TEXT,CFOP_CODE,CFOP,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CST,TEXT,ICMS_CST,CST ICMS,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,REDUC,TEXT,REDUCTION,Redução base,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ICMS_VICMS,TEXT,ICMS_VALUE,Valor ICMS,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ICMS_VBC,TEXT,ICMS_BASE,Base ICMS,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,IPI_PIPI,TEXT,IPI_RATE,Alíquota IPI,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,IPI_CST,TEXT,IPI_CST,CST IPI,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,IPI_VIPI,TEXT,IPI_VALUE,Valor IPI,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,IPI_VBC,TEXT,IPI_BASE,Base IPI,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ICMS_PICMSST,TEXT,ICMS_ST_RATE,Alíquota ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ICMS_VICMSST,TEXT,ICMS_ST_VALUE,Valor ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ICMS_VBCST,TEXT,ICMS_ST_BASE,Base ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,VFRETE,TEXT,FREIGHT_VALUE,Valor frete,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,VDESC,TEXT,DISCOUNT_VALUE,Valor desconto,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,PDESPESAP,TEXT,EXPENSE_PERCENT,% despesa,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,PDESPESAV,TEXT,EXPENSE_VALUE,Valor despesa,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,PDIFALIQ,TEXT,DIFAL_RATE,Difal,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,PR_ATAC,TEXT,WHOLESALE_PRICE,Preço atacado,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,PFCPST,TEXT,FCP_ST_RATE,Alíquota FCP ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,VFCPST,TEXT,FCP_ST_VALUE,Valor FCP ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,VBCFCPST,TEXT,FCP_ST_BASE,Base FCP ST,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,QTD_COMPRA,TEXT,PURCHASE_QTY,Quantidade compra,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,FATOR,TEXT,CONVERSION_FACTOR,Fator conversão,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
,UN_COMPRA,TEXT,PURCHASE_UNIT,Unidade compra,-,0.97,ENRICHMENT,ALLOWED,OPTIONAL
OBSERVACOES,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,ENRICHMENT,ALLOWED,OPTIONAL
,ID,ID,OBS_ID,Identificador único da observação,PK,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,TABELA_ORIGEM,TEXT,SOURCE_TABLE,Tabela de origem da observação,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ID_ORIGEM,TEXT,SOURCE_ID,Identificador do registro de origem,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,OBSERVACAO,TEXT,NOTE_TEXT,Texto da observação,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
ORCAMENTOS,FIELD_NAME,TEXT,SEMANTIC_ROLE,BUSINESS_MEANING,JOIN_HINT,CONFIDENCE,STATE_SOURCE,ALLOWED,OPTIONAL
,CTRORCA,ID,BUDGET_ID,Controle do orçamento,PK,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CLIENTE,TEXT,CLIENT_ID,Cliente do orçamento,CLIENTES.CONTROLE,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,EMISSAO,TEXT,ISSUE_DATE,Data de emissão,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,VENDEDOR,TEXT,SELLER_ID,Vendedor responsável,VENDEDORES.CONTROLE,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,CUSTOP,DECIMAL,PRODUCT_COST,Custo produtos,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,CUSTOS,DECIMAL,SERVICE_COST,Custo serviços,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,PECAS,TEXT,PARTS_VALUE,Valor das peças,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,SERVICOS,TEXT,SERVICES_VALUE,Valor dos serviços,-,0.98,ENRICHMENT,ALLOWED,OPTIONAL
,DESCONTO,TEXT,DISCOUNT_VALUE,Valor desconto,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,ACRESCIMO,TEXT,SURCHARGE_VALUE,Acréscimo,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,TOTAL,DECIMAL,TOTAL_VALUE,Valor total do orçamento,-,0.99,ENRICHMENT,ALLOWED,OPTIONAL
,LOJA,TEXT,STORE_ID,Loja emissora,LOJAS.CONTROLE,0.99,ENRICHMENT,ALLOWED,OPTIONAL
